Date,Open,High,Low,Close,Adj Close,Volume
2001-11-07,5214.100098,5246.399902,5153.299805,5216.299805,5216.299805,1354763000
2001-11-08,5216.299805,5294.600098,5208.399902,5278.100098,5278.100098,1786081000
2001-11-09,5278.100098,5278.100098,5222.799805,5244.200195,5244.200195,1163419000
2001-11-12,5244.200195,5251.799805,5065.299805,5146.200195,5146.200195,964517000
2001-11-13,5146.200195,5284.299805,5146.200195,5277.100098,5277.100098,1267481000
2001-11-14,5277.100098,5366.399902,5214.299805,5240.799805,5240.799805,1746555000
2001-11-15,5240.700195,5297.100098,5193.399902,5238.200195,5238.200195,2215706000
2001-11-16,5238.200195,5313.799805,5226.100098,5291.000000,5291.000000,1716306000
2001-11-19,5291.000000,5383.200195,5285.600098,5338.000000,5338.000000,1599203000
2001-11-20,5338.000000,5344.299805,5283.500000,5298.700195,5298.700195,1714781000
2001-11-21,5298.700195,5367.600098,5272.100098,5313.799805,5313.799805,1574416000
2001-11-22,5313.799805,5362.600098,5313.799805,5345.899902,5345.899902,1046407000
2001-11-23,5345.899902,5358.500000,5220.799805,5293.200195,5293.200195,1178173000
2001-11-26,5293.200195,5346.000000,5273.000000,5302.500000,5302.500000,1238333000
2001-11-27,5302.500000,5332.500000,5232.799805,5266.000000,5266.000000,1473590000
2001-11-28,5266.000000,5283.299805,5182.200195,5205.200195,5205.200195,1467339000
2001-11-29,5205.200195,5213.200195,5152.100098,5208.500000,5208.500000,1465659000
2001-11-30,5208.500000,5216.899902,5146.500000,5203.600098,5203.600098,1451021000
2001-12-03,5203.600098,5203.600098,5152.299805,5164.600098,5164.600098,1034111000
2001-12-04,5164.600098,5218.600098,5164.600098,5212.100098,5212.100098,1397360000
2001-12-05,5212.100098,5338.200195,5212.100098,5333.500000,5333.500000,1931317000
2001-12-06,5333.500000,5411.200195,5327.299805,5369.799805,5369.799805,1847408000
2001-12-07,5369.799805,5388.799805,5258.700195,5264.700195,5264.700195,1198312000
2001-12-10,5264.700195,5276.200195,5172.200195,5185.000000,5185.000000,1006896000
2001-12-11,5185.000000,5194.399902,5143.799805,5160.799805,5160.799805,1225762000
2001-12-12,5160.799805,5181.700195,5106.000000,5120.000000,5120.000000,1268128000
2001-12-13,5120.000000,5134.100098,5035.799805,5074.899902,5074.899902,1472305000
2001-12-14,5074.899902,5092.299805,5032.299805,5061.000000,5061.000000,1113600000
2001-12-17,5061.000000,5151.000000,5038.200195,5136.299805,5136.299805,1019517000
2001-12-18,5136.299805,5181.899902,5124.899902,5151.100098,5151.100098,1225958000
2001-12-19,5151.100098,5157.799805,5091.399902,5120.600098,5120.600098,1105864000
2001-12-20,5120.600098,5151.000000,5080.100098,5080.200195,5080.200195,898667000
2001-12-21,5080.200195,5182.200195,5044.299805,5159.200195,5159.200195,864336000
2001-12-24,5159.200195,5177.399902,5147.200195,5177.399902,5177.399902,117580000
2001-12-25,null,null,null,null,null,null
2001-12-26,null,null,null,null,null,null
2001-12-27,5177.399902,5213.200195,5160.799805,5213.200195,5213.200195,289998000
2001-12-28,5213.200195,5243.700195,5196.000000,5242.399902,5242.399902,289698000
2001-12-31,5242.399902,5258.000000,5203.600098,5217.399902,5217.399902,91481000
2002-01-01,null,null,null,null,null,null
2002-01-02,5217.399902,5261.899902,5195.200195,5218.299805,5218.299805,630830000
2002-01-03,5218.299805,5328.399902,5218.299805,5318.799805,5318.799805,928236000
2002-01-04,5318.799805,5362.299805,5313.899902,5323.799805,5323.799805,1097681000
2002-01-07,5323.799805,5354.200195,5277.700195,5293.600098,5293.600098,900070000
2002-01-08,5293.600098,5307.299805,5238.700195,5250.399902,5250.399902,1495695000
2002-01-09,5250.399902,5250.399902,5200.700195,5228.500000,5228.500000,1513884000
2002-01-10,5228.500000,5228.500000,5177.600098,5190.700195,5190.700195,1821097000
2002-01-11,5190.700195,5229.500000,5171.700195,5198.600098,5198.600098,1295964000
2002-01-14,5198.600098,5198.600098,5095.600098,5113.500000,5113.500000,992953000
2002-01-15,5113.500000,5175.399902,5081.899902,5166.000000,5166.000000,1339596000
2002-01-16,5166.000000,5168.100098,5106.000000,5127.600098,5127.600098,1359828000
2002-01-17,5127.600098,5180.299805,5114.799805,5138.500000,5138.500000,1201297000
2002-01-18,5138.399902,5150.799805,5103.200195,5126.799805,5126.799805,1240965000
2002-01-21,5126.799805,5146.500000,5086.000000,5138.500000,5138.500000,768790000
2002-01-22,5138.500000,5207.200195,5124.100098,5149.200195,5149.200195,1282061000
2002-01-23,5149.200195,5201.000000,5123.399902,5180.700195,5180.700195,1350862000
2002-01-24,5180.600098,5263.399902,5180.600098,5233.100098,5233.100098,1542325000
2002-01-25,5233.100098,5233.100098,5162.600098,5193.100098,5193.100098,1005766000
2002-01-28,5193.000000,5249.899902,5193.000000,5223.600098,5223.600098,1162073000
2002-01-29,5223.600098,5243.200195,5131.399902,5131.399902,5131.399902,1440669000
2002-01-30,5131.399902,5131.399902,5052.799805,5089.299805,5089.299805,1587506000
2002-01-31,5089.299805,5176.399902,5088.700195,5164.799805,5164.799805,1251560000
2002-02-01,5164.799805,5227.399902,5164.799805,5189.700195,5189.700195,1287733000
2002-02-04,5189.700195,5189.700195,5139.700195,5167.299805,5167.299805,1129378000
2002-02-05,5167.299805,5167.299805,5056.799805,5093.399902,5093.399902,1855334000
2002-02-06,5093.399902,5106.899902,5038.299805,5073.799805,5073.799805,1569711000
2002-02-07,5073.799805,5127.000000,5038.299805,5127.000000,5127.000000,1503798000
2002-02-08,5127.000000,5147.700195,5105.000000,5128.100098,5128.100098,1252660000
2002-02-11,5128.100098,5173.600098,5128.100098,5161.799805,5161.799805,1126447000
2002-02-12,5161.799805,5216.899902,5130.100098,5135.700195,5135.700195,1421478000
2002-02-13,5135.700195,5164.600098,5097.700195,5153.899902,5153.899902,1666439000
2002-02-14,5153.899902,5238.000000,5151.899902,5208.799805,5208.799805,1480421000
2002-02-15,5208.700195,5235.399902,5174.799805,5182.500000,5182.500000,1231771000
2002-02-18,5182.500000,5195.700195,5152.299805,5154.299805,5154.299805,802308000
2002-02-19,5154.299805,5154.299805,5089.000000,5092.500000,5092.500000,1413038000
2002-02-20,5092.500000,5092.500000,5015.500000,5024.200195,5024.200195,1627400000
2002-02-21,5024.100098,5096.600098,5024.100098,5073.299805,5073.299805,1392436000
2002-02-22,5073.299805,5074.100098,5016.000000,5050.799805,5050.799805,1176774000
2002-02-25,5050.799805,5105.700195,5047.899902,5100.700195,5100.700195,1219187000
2002-02-26,5100.799805,5157.399902,5100.799805,5139.000000,5139.000000,1688888000
2002-02-27,5139.000000,5196.899902,5129.600098,5178.399902,5178.399902,1816678000
2002-02-28,5178.399902,5178.399902,5093.700195,5101.000000,5101.000000,1717997000
2002-03-01,5101.000000,5172.299805,5101.000000,5169.000000,5169.000000,1236433000
2002-03-04,5169.000000,5270.700195,5169.000000,5242.000000,5242.000000,1491304000
2002-03-05,5242.000000,5269.399902,5208.000000,5214.000000,5214.000000,1428424000
2002-03-06,5214.000000,5251.000000,5188.500000,5245.500000,5245.500000,1321399000
2002-03-07,5245.500000,5317.600098,5245.500000,5282.100098,5282.100098,1791389000
2002-03-08,5282.100098,5328.600098,5252.700195,5285.700195,5285.700195,1270976000
2002-03-11,5285.700195,5313.600098,5257.299805,5258.899902,5258.899902,887625000
2002-03-12,5258.899902,5258.899902,5200.600098,5252.500000,5252.500000,1198671000
2002-03-13,5252.500000,5307.299805,5237.600098,5272.000000,5272.000000,1240671000
2002-03-14,5272.000000,5272.000000,5237.200195,5261.399902,5261.399902,1016366000
2002-03-15,5261.399902,5297.200195,5243.500000,5292.700195,5292.700195,1284867000
2002-03-18,5292.700195,5320.799805,5278.700195,5299.899902,5299.899902,1151283000
2002-03-19,5299.899902,5331.600098,5299.899902,5316.100098,5316.100098,1390046000
2002-03-20,5316.100098,5316.100098,5253.500000,5266.899902,5266.899902,1305529000
2002-03-21,5266.899902,5279.700195,5240.100098,5253.299805,5253.299805,1322076000
2002-03-22,5253.299805,5268.399902,5235.299805,5250.500000,5250.500000,1738214000
2002-03-25,5250.500000,5298.399902,5203.600098,5203.600098,5203.600098,1321371000
2002-03-26,5203.600098,5222.200195,5170.500000,5195.500000,5195.500000,1745513000
2002-03-27,5195.500000,5225.399902,5189.399902,5214.700195,5214.700195,1449219000
2002-03-28,5214.700195,5286.399902,5214.700195,5271.799805,5271.799805,1175056000
2002-03-29,null,null,null,null,null,null
2002-04-01,null,null,null,null,null,null
2002-04-02,5271.799805,5271.799805,5231.500000,5251.399902,5251.399902,1289126000
2002-04-03,5251.399902,5268.399902,5235.399902,5247.799805,5247.799805,1171639000
2002-04-04,5247.799805,5247.799805,5187.700195,5209.500000,5209.500000,1360501000
2002-04-05,5209.500000,5261.100098,5207.000000,5233.600098,5233.600098,1169059000
2002-04-08,5233.600098,5238.799805,5149.299805,5178.600098,5178.600098,1354333000
2002-04-09,5178.600098,5213.200195,5164.600098,5179.600098,5179.600098,1594055000
2002-04-10,5179.600098,5236.100098,5155.100098,5229.100098,5229.100098,1484239000
2002-04-11,5229.100098,5243.700195,5136.299805,5137.399902,5137.399902,2131374000
2002-04-12,5137.399902,5179.899902,5137.399902,5161.000000,5161.000000,1675198000
2002-04-15,5161.000000,5209.000000,5153.200195,5201.399902,5201.399902,1207913000
2002-04-16,5201.399902,5259.899902,5201.399902,5259.899902,5259.899902,1507658000
2002-04-17,5259.899902,5292.299805,5256.600098,5263.899902,5263.899902,1734308000
2002-04-18,5263.899902,5291.600098,5229.399902,5229.399902,5229.399902,1446234000
2002-04-19,5229.399902,5248.899902,5210.399902,5243.600098,5243.600098,1382113000
2002-04-22,5243.600098,5243.600098,5209.500000,5221.500000,5221.500000,1403822000
2002-04-23,5221.500000,5241.600098,5171.500000,5191.000000,5191.000000,1828768000
2002-04-24,5191.000000,5225.299805,5169.000000,5218.200195,5218.200195,1704090000
2002-04-25,5218.200195,5218.200195,5116.000000,5197.500000,5197.500000,2237812000
2002-04-26,5197.500000,5218.000000,5141.899902,5159.000000,5159.000000,1515311000
2002-04-29,5159.000000,5171.399902,5123.700195,5153.899902,5153.899902,1088950000
2002-04-30,5153.899902,5168.799805,5131.899902,5165.600098,5165.600098,1389388000
2002-05-01,5165.600098,5177.700195,5125.000000,5125.500000,5125.500000,1035651000
2002-05-02,5125.500000,5192.700195,5125.500000,5174.100098,5174.100098,1821780000
2002-05-03,5174.100098,5236.000000,5146.500000,5203.100098,5203.100098,2132293000
2002-05-06,null,null,null,null,null,null
2002-05-07,5203.100098,5203.100098,5082.700195,5119.899902,5119.899902,1685191000
2002-05-08,5119.899902,5209.100098,5119.899902,5209.100098,5209.100098,1507580000
2002-05-09,5209.100098,5216.600098,5178.299805,5197.600098,5197.600098,1601004000
2002-05-10,5197.600098,5204.299805,5160.200195,5171.200195,5171.200195,1328566000
2002-05-13,5171.200195,5208.200195,5147.500000,5204.799805,5204.799805,1267997000
2002-05-14,5204.799805,5260.899902,5181.899902,5239.500000,5239.500000,1639074000
2002-05-15,5239.500000,5272.200195,5236.700195,5259.100098,5259.100098,1719006000
2002-05-16,5259.100098,5278.899902,5241.899902,5248.500000,5248.500000,1491165000
2002-05-17,5248.500000,5282.200195,5211.899902,5218.000000,5218.000000,1215758000
2002-05-20,5218.000000,5246.500000,5200.299805,5208.100098,5208.100098,826481000
2002-05-21,5208.100098,5242.399902,5187.600098,5197.200195,5197.200195,1330375000
2002-05-22,5197.200195,5200.500000,5137.000000,5151.899902,5151.899902,1485300000
2002-05-23,5151.899902,5195.899902,5129.399902,5175.299805,5175.299805,1350431000
2002-05-24,5175.299805,5197.100098,5166.799805,5169.100098,5169.100098,1202782000
2002-05-27,5169.100098,5187.899902,5136.000000,5136.299805,5136.299805,1187779000
2002-05-28,5136.299805,5169.100098,5062.399902,5074.200195,5074.200195,2021223000
2002-05-29,5074.200195,5085.100098,5056.399902,5083.000000,5083.000000,1819305000
2002-05-30,5083.000000,5083.000000,5016.899902,5040.799805,5040.799805,1860042000
2002-05-31,5040.799805,5085.100098,5036.299805,5085.100098,5085.100098,1882118000
2002-06-03,null,null,null,null,null,null
2002-06-04,null,null,null,null,null,null
2002-06-05,5085.100098,5085.100098,4971.399902,4989.200195,4989.200195,1863203000
2002-06-06,4989.100098,5016.700195,4951.399902,4957.600098,4957.600098,1980855000
2002-06-07,4957.600098,4957.600098,4851.200195,4920.399902,4920.399902,1672065000
2002-06-10,4920.399902,4948.299805,4905.000000,4928.200195,4928.200195,1268007000
2002-06-11,4928.200195,4943.700195,4888.299805,4934.799805,4934.799805,1495113000
2002-06-12,4934.799805,4934.799805,4850.799805,4851.700195,4851.700195,1430983000
2002-06-13,4851.700195,4882.799805,4762.200195,4771.899902,4771.899902,1581595000
2002-06-14,4771.899902,4771.899902,4565.399902,4630.799805,4630.799805,2409801000
2002-06-17,4630.799805,4761.700195,4630.799805,4756.799805,4756.799805,1528700000
2002-06-18,4756.799805,4775.100098,4697.700195,4702.000000,4702.000000,1560406000
2002-06-19,4702.000000,4702.000000,4616.700195,4652.399902,4652.399902,1866288000
2002-06-20,4652.399902,4679.600098,4568.399902,4580.299805,4580.299805,1747589000
2002-06-21,4580.299805,4641.399902,4506.299805,4605.399902,4605.399902,1553388000
2002-06-24,4605.299805,4644.600098,4537.700195,4541.899902,4541.899902,1392884000
2002-06-25,4541.899902,4648.100098,4541.899902,4631.000000,4631.000000,1737983000
2002-06-26,4631.000000,4631.000000,4442.899902,4531.000000,4531.000000,2136815000
2002-06-27,4531.000000,4589.600098,4521.000000,4540.700195,4540.700195,2004122000
2002-06-28,4540.600098,4657.100098,4540.600098,4656.399902,4656.399902,1770741000
2002-07-01,4656.399902,4708.700195,4620.700195,4685.799805,4685.799805,1440558000
2002-07-02,4685.799805,4685.799805,4530.700195,4546.799805,4546.799805,1528863000
2002-07-03,4546.799805,4572.700195,4392.600098,4392.600098,4392.600098,2070105000
2002-07-04,4392.600098,4471.700195,4392.600098,4471.200195,4471.200195,1243592000
2002-07-05,4471.200195,4618.799805,4471.200195,4615.700195,4615.700195,1491220000
2002-07-08,4615.600098,4615.600098,4552.000000,4601.299805,4601.299805,1273599000
2002-07-09,4601.299805,4636.100098,4493.000000,4542.899902,4542.899902,1808114000
2002-07-10,4542.899902,4542.899902,4420.100098,4420.100098,4420.100098,1679877000
2002-07-11,4420.100098,4420.100098,4230.000000,4230.100098,4230.100098,1941559000
2002-07-12,4230.000000,4341.100098,4171.000000,4224.100098,4224.100098,1798720000
2002-07-15,4224.100098,4258.700195,3974.600098,3994.500000,3994.500000,1967103000
2002-07-16,3994.500000,4080.000000,3860.300049,4021.899902,4021.899902,2784455000
2002-07-17,4021.899902,4200.000000,3966.800049,4190.600098,4190.600098,3273427000
2002-07-18,4190.600098,4301.200195,4168.100098,4297.299805,4297.299805,2312465000
2002-07-19,4297.299805,4297.299805,4098.299805,4098.299805,4098.299805,1629787000
2002-07-22,4098.299805,4098.299805,3895.500000,3895.500000,3895.500000,1653423000
2002-07-23,3895.500000,3994.399902,3794.399902,3858.000000,3858.000000,1947629000
2002-07-24,3858.000000,3858.000000,3625.899902,3777.100098,3777.100098,2566860000
2002-07-25,3777.100098,3965.899902,3777.100098,3965.899902,3965.899902,2624539000
2002-07-26,3965.899902,4029.500000,3854.199951,4016.699951,4016.699951,1712905000
2002-07-29,4016.600098,4202.700195,4016.600098,4202.700195,4202.700195,1810431000
