update_time,Americas_deaths,Oceania_deaths,Africa_confirmed_cases,Africa_deaths,Africa_recovered,Asia_confirmed_cases,Asia_deaths,Asia_recovered,Europe_confirmed_cases,Europe_deaths,Europe_recovered,Americas_confirmed_cases,Americas_recovered,Oceania_confirmed_cases,Oceania_recovered
2020-03-01 13:30:00,0.0025651153737955602,0.0007198904175735156,1.00020989394419,-1.650599750652312e-06,0.0007318953443007231,2595.2969060694277,78.30209500128561,954.2436785908218,33.14694553934558,0.7460898755509732,2.5495753324490056,6.205566431979632,0.2802857781626631,6.649957503819892,0.5339184998588149
2020-03-01 14:00:00,0.003496441985315308,0.000658011005945305,1.00056416143231,-1.5591273305848134e-06,0.0009097146061955007,2428.1951375962913,71.46978641773741,849.6069933584979,33.77216560684393,0.7559119393046587,2.5880960262379817,6.209529057483953,0.281244381075438,6.650351200815217,0.5348730523765806
2020-03-01 14:30:00,0.00477157731416759,0.0006146995279202594,1.0010662680799438,-1.4657801265091554e-06,0.001160609892949853,2305.8618901904665,66.60403270053733,755.9799175400625,34.64264920547978,0.7696245789416016,2.6415748156440304,6.215038459493061,0.28258408624956893,6.650698160041594,0.5362006590370063
2020-03-01 15:00:00,0.006499196135944862,0.0005843921765300939,1.0017745372977316,-1.3705463338560802e-06,0.001512761478162876,2225.293423476246,63.43722527112885,673.8555960304896,35.84638421467455,0.7886433021946012,2.7152922772199912,6.222614001149452,0.28442978285465087,6.651041128651161,0.5380542913288716
2020-03-01 15:30:00,0.008813273461018636,0.0005631287229435865,1.0027684233108713,-1.2734143634153105e-06,0.002004186552771698,2179.44632593118,61.549871651019714,604.1128358883795,37.49841099573857,0.8148300930819552,2.8161014390701347,6.232923942404298,0.28694225703533216,6.651422177788125,0.540639769297883
2020-03-01 16:00:00,0.011872976179383474,0.0005480943919738621,1.0041550797918224,-1.174372847265702e-06,0.0026855704582402044,2160.758997726342,60.542526573339345,546.9275026919272,39.746508864565946,0.8505943395895239,2.9527266358915014,6.246806819082071,0.2903227915371617,6.651887359352373,0.5442323063788624
2020-03-01 16:30:00,0.015857819037521457,0.0005372849962184054,1.006077317534718,-1.0734106447405235e-06,0.0036235437764373657,2159.489217773946,60.07164196496683,501.2400893460053,42.77641827580125,0.8989915096716525,3.136010686451508,6.2652831882273325,0.2948151762235148,6.6524916022399925,0.5491961705642914
2020-03-01 17:00:00,0.020954586079235577,0.0005292637235032203,1.008722811010523,-9.705168484569222e-07,0.004904215538285444,2167.1474105306697,59.875382734360784,465.4295928816216,46.81520619521694,0.9637990655807814,3.379017847658072,6.289546440059824,0.30070225818255936,6.653304177695992,0.5560069066497126
2020-03-01 17:30:00,0.02733108263366018,0.0005229855042334225,1.0123340222059665,-8.656807903733611e-07,0.006636530318389672,2177.3659629420727,59.766067081171435,437.726307564588,52.130471726470226,1.0495343910585246,3.696845158667906,6.320915479927416,0.3082927104001144,6.654415012778848,0.5652744609516642
2020-03-01 18:00:00,0.035090381203966334,0.0005176711359854693,1.0172176353968976,-7.588920479240351e-07,0.008954623078550186,2185.7289726241684,59.61224140047824,416.44135500249666,59.02187377569042,1.1613589113640703,4.1059255672199075,6.360725098146428,0.31789201059450384,6.655942030929162,0.5777636933507111
