update_time,Americas_deaths,Oceania_deaths,Africa_deaths,Africa_recovered,Africa_confirmed_cases,Asia_confirmed_cases,Asia_deaths,Asia_recovered,Europe_confirmed_cases,Europe_deaths,Europe_recovered,Americas_confirmed_cases,Americas_recovered,Oceania_confirmed_cases,Oceania_recovered
2020-03-06 05:00:00,0.22029350225994548,0.03690096886487788,0.00016223338897666546,0.028654877003522553,1.6280374587951683,3053.1087681450967,95.46174874974352,1193.1222707757843,92.60493654366222,2.3808580864826325,6.713264762185199,8.836271540621757,0.40398959730187967,7.2969000946078575,0.8105761439433564
2020-03-06 05:30:00,0.21156254873146607,0.036055787240598644,0.00015939840331785204,0.029435609134817402,1.6283822011843252,3095.4696191050443,97.01333228561607,1221.640270373654,93.43272788692973,2.398137870196159,6.738293986220105,8.769214363144796,0.40270822410078105,7.2914145147868155,0.7989086286520929
2020-03-06 06:00:00,0.20339173944281472,0.03515711452570296,0.00015648179915397475,0.030263892158973196,1.6278402156580603,3143.2259353751097,98.7914485447355,1253.0387164920994,94.63912734779785,2.425769186358508,6.790942825186992,8.707754147546765,0.40138242705336064,7.284337148789316,0.7875201031285665
2020-03-06 06:30:00,0.1959251457236924,0.03421151986987684,0.0001534828341445884,0.031126215532846113,1.6264522261951404,3195.575812749726,100.76531504341227,1286.8061962149811,96.21840847130478,2.4636861732464457,6.870998477146814,8.653017939854802,0.4000518729293023,7.275843844449042,0.7764781861081863
2020-03-06 07:00:00,0.18929613251238925,0.03322678397383626,0.00015040077118352087,0.032008279634993725,1.624250643181108,3251.632120221803,102.90065338579238,1322.3848028738607,98.15925766975872,2.511668019935196,6.977824859357817,8.60603920316733,0.3987594587108628,7.266143864495556,0.7658490415699981
2020-03-06 07:30:00,0.18362583278614164,0.03221182825289223,0.00014723487864852242,0.03289522455366414,1.6212581960940042,3310.436713347781,105.16023108750734,1359.179003861098,100.44480714095572,2.569338074960696,7.110363498584604,8.567746333919564,0.3975506930261202,7.255476931716173,0.7556976484553038
2020-03-06 08:00:00,0.179021834438932,0.031176602082137884,0.00014398443065570359,0.03377187783749017,1.6174872303637224,3370.97653168112,107.50447692320147,1396.565570907475,103.05272928203155,2.6361646355640147,7.2671391623840735,8.538952646558858,0.39647298543188636,7.244109439594719,0.7460879159066062
2020-03-06 08:30:00,0.17557706112783103,0.03013193185754957,0.00014064870731872459,0.03462301732895377,1.6129396971629397,3432.201422208003,109.89216467804512,1433.9044713157746,105.95539823093172,2.7114636242164143,7.446270694691372,8.520347764173344,0.395574857397919,7.23232991847472,0.7370826277170373
2020-03-06 09:00:00,0.17336882553650407,0.029089336945261807,0.00013722699501330596,0.03543364415914399,1.6076078281506927,3493.043452557925,112.28115718128626,1470.5505723537758,109.1201246778446,2.7944033799163037,7.645487569408535,8.512490344112079,0.3949050912729998,7.220443867302036,0.7287432090157493
2020-03-06 09:30:00,0.1724580331986293,0.02806081859993346,0.00013371858664862346,0.03618926003045683,1.6014754511786626,3552.4373969628964,114.62919932202786,1505.8659634967391,112.50947000604032,2.88401179363113,7.862152676254208,8.51580207068456,0.3945118352378093,7.208768075495883,0.7211293167673993
2020-03-06 10:00:00,0.17288851735883104,0.027058628593750193,0.0001301227819455221,0.03687614212479501,1.594519869751252,3609.341999519318,116.8947455900114,1539.2326555145078,116.08164506965437,2.9791859974386967,8.093291796636153,8.530562860239417,0.3944416832327854,7.197624568373675,0.714298263157926
2020-03-06 10:30:00,0.174686490033112,0.026095024615960694,0.00012643888772394599,0.03748160841609192,1.586714200475639,3662.761548545406,119.03780475857648,1570.0653746944083,119.79099746200987,3.078704773972064,8.335630110294842,8.55690724540732,0.3947387491059545,7.187334313113124,0.7083042872320072
2020-03-06 11:00:00,0.17786010102733918,0.025182019506308172,0.00012266621820075044,0.03799426589437374,1.5780300404077758,3711.76723789841,121.02078184499992,1597.8241378564358,123.58858898576457,3.181243786787734,8.585635896677264,8.594821932781972,0.3954437538175446,7.178210821120424,0.7031976952201311
2020-03-06 11:30:00,0.18239910462362377,0.024331131119087558,0.00011880409530061475,0.038404234265286115,1.568440321250874,3755.5177507106473,122.80929564211645,1622.0262720085427,127.42286226779174,3.2853936449867716,8.839571363600767,8.644144559284094,0.3965931435657077,7.170553777794348,0.6990238939270483
2020-03-06 12:00:00,0.1882746423031289,0.02355313913467244,0.00011485184898303753,0.038703338095926104,1.557922200479083,3793.278481968886,124.37294908163754,1642.257533727342,131.24039217687493,3.3896807101738067,9.093550259279077,8.704563704244212,0.39821825529027594,7.164642823099922,0.6958223445036865
2020-03-06 12:30:00,0.1954391585374351,0.02285785450532453,0.00011080881758927189,0.03888526113497228,1.54645984082189,3824.438821387097,125.68602958770178,1658.1819891317698,134.98671405394458,3.4925904355066777,9.34360161572973,8.775620244162932,0.40034454431527894,7.160731597206791,0.6936254660876158
2020-03-06 13:00:00,0.2038264746284339,0.02225390650545448,0.00010667434821471766,0.03894565761981821,1.5340469388324223,3848.526948400776,126.72811747859382,1669.5503362832087,138.60721694180796,3.5925929013318885,9.585738648832505,8.856710162553071,0.40299088705601566,7.159042155756884,0.6924575203769517
2020-03-06 13:30:00,0.21335205210879105,0.02174855161185406,0.00010244779711306596,0.038882216751094906,1.5206888796858768,3865.2216465958213,127.48458238380692,1676.2063876963698,142.04808621946717,3.6881700868489142,9.816031522135477,8.947088945806847,0.40616896988440493,7.159759849990094,0.692333509380263
2020-03-06 14:00:00,0.22391348169120376,0.02134750771598452,9.812853014122807e-05,0.03869467810165904,1.5064044177216656,3874.360723663192,127.94695050760116,1678.0914801355402,145.25727653449582,3.7778443000820423,10.030682388413119,9.045877705515629,0.4098827735390227,7.1630287586157015,0.6932581194929508
2020-03-06 14:30:00,0.23539123563296457,0.021054816504687542,9.371592325593467e-05,0.03838479745356674,1.4912268090526641,3875.9457217523977,128.11312927253095,1675.2466398725828,148.18549291466238,3.8602070869039213,10.226100875349637,9.152071166327033,0.4141281609765028,7.168947751310148,0.6952247457534441
