update_time,Asia_confirmed_cases,Asia_deaths,Asia_recovered,Europe_confirmed_cases,Europe_deaths,Europe_recovered,Americas_confirmed_cases,Americas_deaths,Americas_recovered,Oceania_confirmed_cases,Oceania_deaths,Oceania_recovered,Africa_confirmed_cases,Africa_deaths,Africa_recovered
2020-03-04 22:00:00,2006.195320572653,51.234322029796246,425.9344775999757,123.905632153478,2.7914108167841776,8.247581586615544,6.731855489915338,0.13900858054591153,0.2911363885369445,7.399983880499079,0.05860974433140045,0.8720852871619185,1.4454171696956122,9.865045322033359e-06,0.001195123872523754
2020-03-04 22:30:00,1932.9511650108116,48.86946368811586,469.4298579724448,93.00481257161655,2.103243249702289,6.316152624075972,6.5705761624632295,0.09219014950248194,0.29034112380089566,7.136393966179111,0.037984104394895815,0.753494874113331,1.2899125405887393,9.908726212474691e-06,0.0012304931718200574
2020-03-04 23:00:00,1775.3226274782185,43.388717346499774,525.1238325549413,73.16459705755119,1.6614069902682451,5.0760573345971824,6.469441856840826,0.06212728417732298,0.2907857348915375,6.967149179204148,0.024740956260515874,0.6773514132234859,1.1900690497877622,9.951039151563353e-06,0.0012545672274717062
2020-03-04 23:30:00,1753.5392177495564,43.408795015233835,518.9300259901373,60.42602049847646,1.377731482920204,4.279843414846665,6.408245592037577,0.042820944557140805,0.29255882951235423,6.858480011291622,0.01623784520805336,0.6284616482584164,1.1259637213794502,9.991952418806466e-06,0.0012714604570928517
2020-03-05 00:00:00,1611.6977186177908,39.228242235151775,534.772720081549,52.24718393665067,1.1956056792888206,3.7686308879280466,6.3747495470583235,0.03041845062097913,0.29601409993563954,6.788704271776814,0.010778147308166355,0.5970705432098271,1.0848047997193524,1.0031434063366995e-05,0.001283851935006186
2020-03-05 00:30:00,1675.647084155052,39.91844800871367,573.4490970454085,46.996042039425404,1.0786818263972768,3.4404090667161285,6.362243120133973,0.02244471548258286,0.30184089905992406,6.7439006053751935,0.007272523681082922,0.5769147543142309,1.0583792722255778,1.006945190700253e-05,0.0012935200775952421
2020-03-05 01:00:00,1604.1718416159817,35.71652800724617,645.0418266082572,43.624743509947194,1.0036226095096052,3.229681262045646,6.368203893881759,0.017308364600449447,0.31120179446401675,6.71513061341745,0.005021552913542284,0.5639728372135567,1.0414140383316435,1.010597354710224e-05,0.0013016976127882829
2020-03-05 01:30:00,1667.1939920180826,38.48455946285184,665.6807269579142,41.46054205606232,0.9554444085420857,3.0943955240732928,6.393794314301562,0.013984191676288428,0.32596454810681036,6.696655278342216,0.0035761679275573104,0.5556628045654938,1.0305237109024965,1.0140966359816625e-05,0.0013093176645881388
2020-03-05 02:00:00,1809.8955145977077,44.575252256255546,571.8902023928268,40.07155612007494,0.9245274575894388,3.0075535661881343,6.444093650521616,0.011808588230537091,0.34907481109306626,6.684789795321878,0.002648048758931293,0.5503269140887419,1.0235350935422944,1.0174397503286446e-05,0.001317200056573431
2020-03-05 02:30:00,1844.2093375499023,46.7135747459732,510.5795183587595,39.180590955346965,0.9046963123368668,2.9518235092412777,6.529111520732716,0.010347126704074484,0.38514390132546983,6.677168303181576,0.0020520909468059664,0.5469008812256985,1.0190535394399733,1.0206233920975543e-05,0.0013262150095416786
